match_id,ID,first name,last name,birth_date,shirt number,forward,midfielder,defender,goalkeeper,team_name
M-2022-31,P-23925,Manuel,Akanji,1995-07-19,5,0,0,1,0,Switzerland
M-2022-31,P-19193,Nico,Elvedi,1996-09-30,4,0,0,1,0,Switzerland
M-2022-31,P-19075,Breel,Embolo,1997-02-14,7,1,0,0,0,Switzerland
M-2022-31,P-29932,Edimilson,Fernandes,1996-04-15,2,0,0,1,0,Switzerland
M-2022-31,P-00244,Fabian,Frei,1989-01-08,20,0,1,0,0,Switzerland
M-2022-31,P-68060,Remo,Freuler,1992-04-15,8,0,1,0,0,Switzerland
M-2022-31,P-25593,Fabian,Rieder,2002-02-16,25,0,1,0,0,Switzerland
M-2022-31,P-43367,Ricardo,Rodríguez,1992-08-25,13,0,0,1,0,Switzerland
M-2022-31,P-07180,Haris,Seferovic,1992-02-22,9,1,0,0,0,Switzerland
M-2022-31,P-63312,Yann,Sommer,1988-12-17,1,0,0,0,1,Switzerland
M-2022-31,P-11878,Djibril,Sow,1997-02-06,15,0,1,0,0,Switzerland
M-2022-31,P-20482,Renato,Steffen,1991-11-03,11,0,0,1,0,Switzerland
M-2022-31,P-85823,Ruben,Vargas,1998-08-05,17,1,0,0,0,Switzerland
M-2022-31,P-38927,Silvan,Widmer,1993-03-05,3,0,0,1,0,Switzerland
M-2022-31,P-77224,Granit,Xhaka,1992-09-27,10,0,1,0,0,Switzerland
M-2022-32,P-16736,João,Cancelo,1994-05-27,20,0,0,1,0,Portugal
M-2022-32,P-44689,William,Carvalho,1992-04-07,14,0,1,0,0,Portugal
M-2022-32,P-54827,Diogo,Costa,1999-09-19,22,0,0,0,1,Portugal
M-2022-32,P-10712,Rúben,Dias,1997-05-14,4,0,0,1,0,Portugal
M-2022-32,P-39584,Bruno,Fernandes,1994-09-08,8,0,1,0,0,Portugal
M-2022-32,P-17931,João,Félix,1999-11-10,11,1,0,0,0,Portugal
M-2022-32,P-67578,Raphaël,Guerreiro,1993-12-22,5,0,0,1,0,Portugal
M-2022-32,P-27349,Rafael,Leão,1999-06-10,15,1,0,0,0,Portugal
M-2022-32,P-87003,Nuno,Mendes,2002-06-19,19,0,0,1,0,Portugal
M-2022-32,P-22983,Rúben,Neves,1997-03-13,18,0,1,0,0,Portugal
M-2022-32,P-57759,Matheus,Nunes,1998-08-27,23,0,1,0,0,Portugal
M-2022-32,P-46583,João,Palhinha,1995-07-09,6,0,1,0,0,Portugal
M-2022-32,P-81972,not applicable,Pepe,1983-02-26,3,0,0,1,0,Portugal
M-2022-32,P-41647,Gonçalo,Ramos,2001-06-20,26,1,0,0,0,Portugal
M-2022-32,P-70442,Cristiano,Ronaldo,1985-02-05,7,1,0,0,0,Portugal
M-2022-32,P-34205,Bernardo,Silva,1994-08-10,10,1,1,0,0,Portugal
M-2022-32,P-58791,Rodrigo,Bentancur,1997-06-25,6,0,1,0,0,Uruguay
M-2022-32,P-59138,Edinson,Cavani,1987-02-14,21,1,0,0,0,Uruguay
M-2022-32,P-20051,Sebastián,Coates,1990-10-07,19,0,0,1,0,Uruguay
M-2022-32,P-62594,Giorgian,De Arrascaeta,1994-06-01,10,1,1,0,0,Uruguay
M-2022-32,P-65659,José,Giménez,1995-01-20,2,0,0,1,0,Uruguay
M-2022-32,P-78440,Diego,Godín,1986-02-16,3,0,0,1,0,Uruguay
M-2022-32,P-70671,Maxi,Gómez,1996-08-14,18,1,0,0,0,Uruguay
M-2022-32,P-18885,Darwin,Núñez,1999-06-24,11,1,0,0,0,Uruguay
M-2022-32,P-90796,Mathías,Olivera,1997-10-31,16,0,0,1,0,Uruguay
M-2022-32,P-95062,Facundo,Pellistri,2001-12-20,8,1,0,0,0,Uruguay
M-2022-32,P-00232,Sergio,Rochet,1993-03-23,23,0,0,0,1,Uruguay
M-2022-32,P-30486,Luis,Suárez,1987-01-24,9,1,0,0,0,Uruguay
M-2022-32,P-05174,Federico,Valverde,1998-07-22,15,0,1,0,0,Uruguay
M-2022-32,P-78932,Guillermo,Varela,1993-03-24,13,0,0,1,0,Uruguay
M-2022-32,P-46785,Matías,Vecino,1991-08-24,5,0,1,0,0,Uruguay
M-2022-32,P-18564,Matías,Viña,1997-11-09,17,0,0,1,0,Uruguay
M-2022-33,P-82216,Moisés,Caicedo,2001-11-02,23,0,1,0,0,Ecuador
M-2022-33,P-75628,José,Cifuentes,1999-03-12,5,0,1,0,0,Ecuador
M-2022-33,P-44851,Michael,Estrada,1996-04-07,11,1,0,0,0,Ecuador
M-2022-33,P-52697,Pervis,Estupiñán,1998-01-21,7,0,0,1,0,Ecuador
M-2022-33,P-28364,Alan,Franco,1998-08-21,21,0,1,0,0,Ecuador
M-2022-33,P-56347,Hernán,Galíndez,1987-03-30,1,0,0,0,1,Ecuador
M-2022-33,P-13321,Carlos,Gruezo,1995-04-19,8,0,1,0,0,Ecuador
M-2022-33,P-29713,Piero,Hincapié,2002-01-09,3,0,0,1,0,Ecuador
M-2022-33,P-13973,Gonzalo,Plata,2000-11-01,19,0,1,0,0,Ecuador
M-2022-33,P-73694,Jackson,Porozo,2000-08-04,25,0,0,1,0,Ecuador
M-2022-33,P-62543,Ángelo,Preciado,1998-02-18,17,0,0,1,0,Ecuador
M-2022-33,P-69217,Djorkaeff,Reasco,1999-01-18,24,1,0,0,0,Ecuador
M-2022-33,P-78091,Jeremy,Sarmiento,2002-06-16,16,0,1,0,0,Ecuador
M-2022-33,P-96347,Félix,Torres,1997-01-11,2,0,0,1,0,Ecuador
M-2022-33,P-75912,Enner,Valencia,1989-11-04,13,1,0,0,0,Ecuador
M-2022-33,P-61416,Pathé,Ciss,1994-03-16,11,0,1,0,0,Senegal
M-2022-33,P-90626,Pape Abou,Cissé,1995-09-14,4,0,0,1,0,Senegal
M-2022-33,P-33622,Boulaye,Dia,1996-11-16,9,1,0,0,0,Senegal
M-2022-33,P-77769,Abdou,Diallo,1996-05-04,22,0,0,1,0,Senegal
M-2022-33,P-88928,Bamba,Dieng,2000-03-23,20,1,0,0,0,Senegal
M-2022-33,P-40621,Idrissa,Gueye,1989-09-26,5,0,1,0,0,Senegal
M-2022-33,P-45280,Pape,Gueye,1999-01-24,26,0,1,0,0,Senegal
M-2022-33,P-54506,Ismail,Jakobs,1999-08-17,14,0,0,1,0,Senegal
M-2022-33,P-47321,Kalidou,Koulibaly,1991-06-20,3,0,0,1,0,Senegal
M-2022-33,P-96697,Nampalys,Mendy,1992-06-23,6,0,1,0,0,Senegal
M-2022-33,P-45399,Édouard,Mendy,1992-03-01,16,0,0,0,1,Senegal
M-2022-33,P-33958,Iliman,Ndiaye,2000-03-06,13,1,0,0,0,Senegal
M-2022-33,P-55298,Youssouf,Sabaly,1993-03-05,21,0,0,1,0,Senegal
M-2022-33,P-37935,Ismaïla,Sarr,1998-02-25,18,1,0,0,0,Senegal
M-2022-34,P-64438,Nathan,Aké,1995-02-18,5,0,0,1,0,Netherlands
M-2022-34,P-10326,Steven,Berghuis,1991-12-19,11,0,1,0,0,Netherlands
M-2022-34,P-39861,Daley,Blind,1990-03-09,17,0,0,1,0,Netherlands
M-2022-34,P-27540,Memphis,Depay,1994-02-13,10,1,0,0,0,Netherlands
M-2022-34,P-97615,Denzel,Dumfries,1996-04-18,22,0,0,1,0,Netherlands
M-2022-34,P-28911,Cody,Gakpo,1999-05-07,8,1,0,0,0,Netherlands
M-2022-34,P-57087,Vincent,Janssen,1994-06-15,18,1,0,0,0,Netherlands
M-2022-34,P-42078,Davy,Klaassen,1993-02-21,14,0,1,0,0,Netherlands
M-2022-34,P-35705,Teun,Koopmeiners,1998-02-28,20,0,1,0,0,Netherlands
M-2022-34,P-82000,Andries,Noppert,1994-04-07,23,0,0,0,1,Netherlands
M-2022-34,P-95763,Kenneth,Taylor,2002-05-16,24,0,1,0,0,Netherlands
M-2022-34,P-74111,Jurriën,Timber,2001-06-17,2,0,0,1,0,Netherlands
M-2022-34,P-95036,Wout,Weghorst,1992-08-07,19,1,0,0,0,Netherlands
M-2022-34,P-17688,Frenkie,de Jong,1997-05-12,21,0,1,0,0,Netherlands
M-2022-34,P-55965,Marten,de Roon,1991-03-29,15,0,1,0,0,Netherlands
M-2022-34,P-56029,Virgil,van Dijk,1991-07-08,4,0,0,1,0,Netherlands
M-2022-34,P-47319,Akram,Afif,1996-11-18,11,1,0,0,0,Qatar
M-2022-34,P-33804,Homam,Ahmed,1999-08-25,14,0,0,1,0,Qatar
M-2022-34,P-38732,Hassan,Al-Haydos,1990-12-11,10,0,1,0,0,Qatar
M-2022-34,P-57100,Ahmed,Alaaeldin,1993-01-31,7,1,0,0,0,Qatar
M-2022-34,P-01930,Almoez,Ali,1996-08-19,19,1,0,0,0,Qatar
M-2022-34,P-51678,Ali,Assadalla,1993-01-19,8,0,1,0,0,Qatar
M-2022-34,P-28811,Meshaal,Barsham,1998-02-14,22,0,0,0,1,Qatar
M-2022-34,P-95754,Karim,Boudiaf,1990-09-16,12,0,1,0,0,Qatar
M-2022-34,P-01258,Abdelkarim,Hassan,1993-08-28,3,0,1,0,0,Qatar
M-2022-34,P-97800,Abdulaziz,Hatem,1990-01-01,6,0,1,0,0,Qatar
M-2022-34,P-32949,Musab,Kheder,1993-01-01,13,0,0,1,0,Qatar
M-2022-34,P-12810,Boualem,Khoukhi,1990-07-09,16,0,0,1,0,Qatar
M-2022-34,P-63532,Assim,Madibo,1996-10-22,23,0,1,0,0,Qatar
M-2022-34,P-01077,Ismaeel,Mohammad,1990-04-05,17,0,0,1,0,Qatar
M-2022-34,P-17048,Mohammed,Muntari,1993-12-20,9,1,0,0,0,Qatar
M-2022-34,P-00052,not applicable,Ró-Ró,1990-08-06,2,0,0,1,0,Qatar
M-2022-35,P-53957,Karim,Ansarifard,1990-04-03,10,1,0,0,0,Iran
M-2022-35,P-09113,Sardar,Azmoun,1995-01-01,20,1,0,0,0,Iran
M-2022-35,P-20998,Alireza,Beiranvand,1992-09-21,1,0,0,0,1,Iran
M-2022-35,P-95374,Saeid,Ezatolahi,1996-10-01,6,0,1,0,0,Iran
M-2022-35,P-87786,Saman,Ghoddos,1993-09-06,14,1,1,0,0,Iran
M-2022-35,P-45653,Ali,Gholizadeh,1996-03-10,17,0,1,0,0,Iran
M-2022-35,P-75785,Ehsan,Hajsafi,1990-02-25,3,0,1,1,0,Iran
M-2022-35,P-15905,Majid,Hosseini,1996-06-20,19,0,0,1,0,Iran
M-2022-35,P-62858,Abolfazl,Jalali,1998-06-26,25,0,0,1,0,Iran
M-2022-35,P-68842,Ali,Karimi,1994-02-11,18,0,1,0,0,Iran
M-2022-35,P-74098,Milad,Mohammadi,1993-09-29,5,0,0,1,0,Iran
M-2022-35,P-42215,Ahmad,Nourollahi,1993-02-01,21,0,1,0,0,Iran
M-2022-35,P-29864,Morteza,Pouraliganji,1992-04-19,8,0,0,1,0,Iran
M-2022-35,P-47137,Ramin,Rezaeian,1990-03-21,23,0,0,1,0,Iran
M-2022-35,P-85860,Mehdi,Taremi,1992-07-18,9,1,0,0,0,Iran
M-2022-35,P-04541,Mehdi,Torabi,1994-09-10,16,0,1,0,0,Iran
M-2022-35,P-03484,Brenden,Aaronson,2000-10-22,11,1,0,0,0,United States
M-2022-35,P-86410,Kellyn,Acosta,1995-07-24,23,0,1,0,0,United States
M-2022-35,P-14151,Tyler,Adams,1999-02-14,4,0,1,0,0,United States
M-2022-35,P-25925,Cameron,Carter-Vickers,1997-12-31,20,0,0,1,0,United States
M-2022-35,P-89452,Sergiño,Dest,2000-11-03,2,0,0,1,0,United States
M-2022-35,P-68952,Weston,McKennie,1998-08-28,8,0,1,0,0,United States
M-2022-35,P-48265,Shaq,Moore,1996-11-02,18,0,0,1,0,United States
M-2022-35,P-59571,Yunus,Musah,2002-11-29,6,0,1,0,0,United States
M-2022-35,P-11737,Christian,Pulisic,1998-09-18,10,1,0,0,0,United States
M-2022-35,P-26367,Tim,Ream,1987-10-05,13,0,0,1,0,United States
M-2022-35,P-70867,Antonee,Robinson,1997-08-08,5,0,0,1,0,United States
M-2022-35,P-94647,Josh,Sargent,2000-02-20,24,1,0,0,0,United States
M-2022-35,P-48903,Matt,Turner,1994-06-24,1,0,0,0,1,United States
M-2022-35,P-30252,Timothy,Weah,2000-02-22,21,1,0,0,0,United States
M-2022-35,P-68131,Haji,Wright,1998-03-27,19,1,0,0,0,United States
M-2022-35,P-57029,Walker,Zimmerman,1993-05-19,3,0,0,1,0,United States
M-2022-36,P-05318,Trent,Alexander-Arnold,1998-10-07,18,0,0,1,0,England
M-2022-36,P-15674,Jude,Bellingham,2003-06-29,22,0,1,0,0,England
M-2022-36,P-10501,Phil,Foden,2000-05-28,20,0,1,0,0,England
M-2022-36,P-21153,Jack,Grealish,1995-09-10,7,1,0,0,0,England
M-2022-36,P-08169,Jordan,Henderson,1990-06-17,8,0,1,0,0,England
M-2022-36,P-58924,Harry,Kane,1993-07-28,9,1,0,0,0,England
M-2022-36,P-02465,Harry,Maguire,1993-03-05,6,0,0,1,0,England
M-2022-36,P-43567,Kalvin,Phillips,1995-12-02,14,0,1,0,0,England
M-2022-36,P-70618,Jordan,Pickford,1994-03-07,1,0,0,0,1,England
M-2022-36,P-59837,Marcus,Rashford,1997-10-31,11,1,0,0,0,England
M-2022-36,P-84787,Declan,Rice,1999-01-14,4,0,1,0,0,England
M-2022-36,P-36400,Luke,Shaw,1995-07-12,3,0,0,1,0,England
M-2022-36,P-92628,John,Stones,1994-05-28,5,0,0,1,0,England
M-2022-36,P-25937,Kieran,Trippier,1990-09-19,12,0,0,1,0,England
M-2022-36,P-74071,Kyle,Walker,1990-05-28,2,0,0,1,0,England
M-2022-36,P-22844,Callum,Wilson,1992-02-27,24,1,0,0,0,England
M-2022-36,P-92761,Joe,Allen,1990-03-14,7,0,1,0,0,Wales
M-2022-36,P-50398,Ethan,Ampadu,2000-09-14,15,0,0,1,0,Wales
M-2022-36,P-63927,Gareth,Bale,1989-07-16,11,1,0,0,0,Wales
M-2022-36,P-07137,Rubin,Colwill,2002-04-27,25,0,1,0,0,Wales
M-2022-36,P-41198,Ben,Davies,1993-04-24,4,0,0,1,0,Wales
M-2022-36,P-74707,Daniel,James,1997-11-10,20,1,0,0,0,Wales
M-2022-36,P-57098,Brennan,Johnson,2001-05-23,9,1,0,0,0,Wales
M-2022-36,P-74888,Chris,Mepham,1997-11-05,5,0,0,1,0,Wales
M-2022-36,P-10657,Kieffer,Moore,1992-08-08,13,1,0,0,0,Wales
M-2022-36,P-69082,Joe,Morrell,1997-01-03,16,0,1,0,0,Wales
M-2022-36,P-86951,Aaron,Ramsey,1990-12-26,10,0,1,0,0,Wales
M-2022-36,P-56503,Connor,Roberts,1995-09-23,14,0,0,1,0,Wales
M-2022-36,P-38105,Joe,Rodon,1997-10-22,6,0,0,1,0,Wales
M-2022-36,P-31718,Danny,Ward,1993-06-22,12,0,0,0,1,Wales
M-2022-36,P-87190,Neco,Williams,2001-04-13,3,0,0,1,0,Wales
M-2022-36,P-94779,Harry,Wilson,1997-03-22,8,0,1,0,0,Wales
M-2022-37,P-27035,Keanu,Baccus,1998-06-07,26,0,1,0,0,Australia
M-2022-37,P-51118,Aziz,Behich,1990-12-16,16,0,0,1,0,Australia
M-2022-37,P-59727,Miloš,Degenek,1994-04-28,2,0,0,1,0,Australia
M-2022-37,P-91029,Mitchell,Duke,1991-01-18,15,1,0,0,0,Australia
M-2022-37,P-82010,Craig,Goodwin,1991-12-16,23,1,0,0,0,Australia
M-2022-37,P-82945,Ajdin,Hrustic,1996-07-05,10,0,1,0,0,Australia
M-2022-37,P-34822,Jackson,Irvine,1993-03-07,22,0,1,0,0,Australia
M-2022-37,P-35837,Mathew,Leckie,1991-02-04,7,1,0,0,0,Australia
M-2022-37,P-20087,Jamie,Maclaren,1993-07-29,9,1,0,0,0,Australia
M-2022-37,P-51406,Riley,McGree,1998-11-02,14,0,1,0,0,Australia
M-2022-37,P-95847,Aaron,Mooy,1990-09-15,13,0,1,0,0,Australia
M-2022-37,P-88273,Kye,Rowles,1998-06-24,4,0,0,1,0,Australia
M-2022-37,P-10244,Mathew,Ryan,1992-04-08,1,0,0,0,1,Australia
M-2022-37,P-89217,Harry,Souttar,1998-10-22,19,0,0,1,0,Australia
M-2022-37,P-97422,Bailey,Wright,1992-07-28,8,0,0,1,0,Australia
M-2022-37,P-43705,Joachim,Andersen,1996-05-31,2,0,0,1,0,Denmark
M-2022-37,P-92135,Alexander,Bah,1997-12-09,26,0,0,1,0,Denmark
M-2022-37,P-85579,Martin,Braithwaite,1991-06-05,9,1,0,0,0,Denmark
M-2022-37,P-18923,Andreas,Christensen,1996-04-10,6,0,0,1,0,Denmark
M-2022-37,P-29053,Andreas,Cornelius,1993-03-16,21,1,0,0,0,Denmark
M-2022-37,P-57782,Mikkel,Damsgaard,2000-07-03,14,0,1,0,0,Denmark
M-2022-37,P-72592,Kasper,Dolberg,1997-10-06,12,1,0,0,0,Denmark
M-2022-37,P-50104,Christian,Eriksen,1992-02-14,10,0,1,0,0,Denmark
M-2022-37,P-98199,Pierre-Emile,Højbjerg,1995-08-05,23,0,1,0,0,Denmark
M-2022-37,P-26593,Mathias,Jensen,1996-01-01,7,0,1,0,0,Denmark
M-2022-37,P-82877,Rasmus,Kristensen,1997-07-11,13,0,0,1,0,Denmark
M-2022-37,P-70516,Jesper,Lindstrøm,2000-02-29,25,0,1,0,0,Denmark
M-2022-37,P-39995,Joakim,Mæhle,1997-05-20,5,0,0,1,0,Denmark
M-2022-37,P-82313,Andreas Skov,Olsen,1999-12-29,11,0,1,0,0,Denmark
M-2022-37,P-58755,Kasper,Schmeichel,1986-11-05,1,0,0,0,1,Denmark
M-2022-37,P-76468,Robert,Skov,1996-05-20,24,0,1,0,0,Denmark
M-2022-38,P-80996,Eduardo,Camavinga,2002-11-10,25,0,1,0,0,France
M-2022-38,P-06614,Kingsley,Coman,1996-06-13,20,1,0,0,0,France
M-2022-38,P-97778,Ousmane,Dembélé,1997-05-15,11,1,0,0,0,France
M-2022-38,P-91324,Axel,Disasi,1998-03-11,3,0,0,1,0,France
M-2022-38,P-23304,Youssouf,Fofana,1999-01-10,13,0,1,0,0,France
M-2022-38,P-90908,Antoine,Griezmann,1991-03-21,7,1,0,0,0,France
M-2022-38,P-32431,Matteo,Guendouzi,1999-04-14,6,0,1,0,0,France
M-2022-38,P-92987,Randal,Kolo Muani,1998-12-05,12,1,0,0,0,France
M-2022-38,P-86920,Ibrahima,Konaté,1999-05-25,24,0,0,1,0,France
M-2022-38,P-69594,Steve,Mandanda,1985-03-28,16,0,0,0,1,France
M-2022-38,P-64077,Kylian,Mbappé,1998-12-20,10,1,0,0,0,France
M-2022-38,P-57401,Adrien,Rabiot,1995-04-03,14,0,1,0,0,France
M-2022-38,P-07089,William,Saliba,2001-03-24,17,0,0,1,0,France
M-2022-38,P-54517,Aurélien,Tchouaméni,2000-01-27,8,0,1,0,0,France
M-2022-38,P-42326,Raphaël,Varane,1993-04-25,4,0,0,1,0,France
M-2022-38,P-00465,Jordan,Veretout,1993-03-01,15,0,1,0,0,France
M-2022-38,P-64924,Ali,Abdi,1993-12-20,24,0,0,1,0,Tunisia
M-2022-38,P-42575,Mohamed Ali,Ben Romdhane,1999-09-06,15,0,1,0,0,Tunisia
M-2022-38,P-45680,Anis,Ben Slimane,2001-03-16,25,1,0,0,0,Tunisia
M-2022-38,P-09569,Ghailene,Chaalali,1994-02-28,18,1,1,0,0,Tunisia
M-2022-38,P-32803,Aymen,Dahmen,1997-01-28,16,0,0,0,1,Tunisia
M-2022-38,P-68161,Nader,Ghandri,1995-02-18,5,0,1,0,0,Tunisia
M-2022-38,P-11346,Issam,Jebali,1991-12-25,9,1,0,0,0,Tunisia
M-2022-38,P-27079,Wajdi,Kechrida,1995-11-05,21,0,0,1,0,Tunisia
M-2022-38,P-42223,Wahbi,Khazri,1991-02-08,10,1,0,0,0,Tunisia
M-2022-38,P-29063,Aïssa,Laïdouni,1996-12-13,14,0,1,0,0,Tunisia
M-2022-38,P-38981,Ali,Maâloul,1990-01-01,12,0,0,1,0,Tunisia
M-2022-38,P-81706,Yassine,Meriah,1993-07-02,4,0,0,1,0,Tunisia
M-2022-38,P-47815,Ellyes,Skhiri,1995-05-10,17,0,1,0,0,Tunisia
M-2022-38,P-73455,Montassar,Talbi,1998-05-26,3,0,0,1,0,Tunisia
M-2022-39,P-73712,Marcos,Acuña,1991-10-28,8,0,1,1,0,Argentina
M-2022-39,P-56659,Thiago,Almada,2001-04-26,16,0,1,0,0,Argentina
M-2022-39,P-37314,Rodrigo,De Paul,1994-05-24,7,0,1,0,0,Argentina
M-2022-39,P-42113,Ángel,Di María,1988-02-14,11,1,1,0,0,Argentina
M-2022-39,P-10739,Enzo,Fernández,2001-01-17,24,0,1,0,0,Argentina
M-2022-39,P-71343,Alexis,Mac Allister,1998-12-24,20,0,1,0,0,Argentina
M-2022-39,P-13162,Emiliano,Martínez,1992-09-02,23,0,0,0,1,Argentina
M-2022-39,P-81505,Lautaro,Martínez,1997-08-22,22,1,0,0,0,Argentina
M-2022-39,P-14758,Lionel,Messi,1987-06-24,10,1,0,0,0,Argentina
M-2022-39,P-84430,Nahuel,Molina,1998-04-06,26,0,0,1,0,Argentina
M-2022-39,P-49114,Nicolás,Otamendi,1988-02-12,19,0,0,1,0,Argentina
M-2022-39,P-27582,Leandro,Paredes,1994-06-29,5,0,1,0,0,Argentina
M-2022-39,P-29298,Germán,Pezzella,1991-06-27,6,0,0,1,0,Argentina
M-2022-39,P-79650,Cristian,Romero,1998-04-27,13,0,0,1,0,Argentina
M-2022-39,P-35173,Nicolás,Tagliafico,1992-08-31,3,0,0,1,0,Argentina
M-2022-39,P-19776,Julián,Álvarez,2000-01-31,9,1,0,0,0,Argentina
M-2022-39,P-42160,Bartosz,Bereszynski,1992-07-12,18,0,0,1,0,Poland
M-2022-39,P-14593,Krystian,Bielik,1998-01-04,6,0,1,0,0,Poland
M-2022-39,P-17099,Matty,Cash,1997-08-07,2,0,0,1,0,Poland
M-2022-39,P-23437,Przemyslaw,Frankowski,1995-04-12,24,0,1,0,0,Poland
M-2022-39,P-29046,Kamil,Glik,1988-02-03,15,0,0,1,0,Poland
M-2022-39,P-61813,Artur,Jedrzejczyk,1987-11-04,3,0,0,1,0,Poland
M-2022-39,P-83610,Jakub,Kaminski,2002-06-05,13,0,1,0,0,Poland
M-2022-39,P-44780,Jakub,Kiwior,2000-02-15,14,0,0,1,0,Poland
M-2022-39,P-45449,Grzegorz,Krychowiak,1990-01-29,10,0,1,0,0,Poland
M-2022-39,P-00549,Robert,Lewandowski,1988-08-21,9,1,0,0,0,Poland
M-2022-39,P-11013,Krzysztof,Piatek,1995-07-01,23,1,0,0,0,Poland
M-2022-39,P-02071,Michal,Skóras,2000-02-15,26,0,1,0,0,Poland
M-2022-39,P-31606,Wojciech,Szczesny,1990-04-18,1,0,0,0,1,Poland
M-2022-39,P-44699,Damian,Szymanski,1995-06-16,8,0,1,0,0,Poland
M-2022-39,P-32165,Piotr,Zielinski,1994-05-20,20,0,1,0,0,Poland
M-2022-39,P-85630,Karol,Swiderski,1997-01-23,16,1,0,0,0,Poland
M-2022-40,P-81433,Uriel,Antuna,1997-08-21,21,1,0,0,0,Mexico
M-2022-40,P-49806,Luis,Chávez,1996-01-15,24,0,1,0,0,Mexico
M-2022-40,P-51689,Rogelio,Funes Mori,1991-03-05,11,1,0,0,0,Mexico
M-2022-40,P-80088,Jesús,Gallardo,1994-08-15,23,0,1,1,0,Mexico
M-2022-40,P-57865,Raúl,Jiménez,1991-05-05,9,1,0,0,0,Mexico
M-2022-40,P-24705,Hirving,Lozano,1995-07-30,22,1,0,0,0,Mexico
M-2022-40,P-49482,Henry,Martín,1992-11-18,20,1,0,0,0,Mexico
M-2022-40,P-36212,César,Montes,1997-02-24,3,0,0,1,0,Mexico
M-2022-40,P-21208,Héctor,Moreno,1988-01-17,15,0,0,1,0,Mexico
M-2022-40,P-80826,Guillermo,Ochoa,1985-07-13,13,0,0,0,1,Mexico
M-2022-40,P-95198,Orbelín,Pineda,1996-03-24,17,1,0,0,0,Mexico
M-2022-40,P-19618,Carlos,Rodríguez,1997-01-03,8,0,1,0,0,Mexico
M-2022-40,P-24062,Jorge,Sánchez,1997-12-10,19,0,0,1,0,Mexico
M-2022-40,P-64182,Alexis,Vega,1997-11-25,10,1,0,0,0,Mexico
M-2022-40,P-26546,Edson,Álvarez,1997-10-24,4,0,0,1,0,Mexico
M-2022-40,P-09058,Kevin,Álvarez,1999-01-15,26,0,0,1,0,Mexico
M-2022-40,P-08125,Saud,Abdulhamid,1999-07-18,12,0,0,1,0,Saudi Arabia
M-2022-40,P-45581,Abdulrahman,Al-Aboud,1995-06-01,20,1,0,0,0,Saudi Arabia
M-2022-40,P-12335,Abdulelah,Al-Amri,1997-01-15,4,0,0,1,0,Saudi Arabia
M-2022-40,P-87284,Ali,Al-Bulaihi,1989-11-21,5,0,0,1,0,Saudi Arabia
M-2022-40,P-89845,Firas,Al-Buraikan,2000-05-14,9,1,0,0,0,Saudi Arabia
M-2022-40,P-70583,Salem,Al-Dawsari,1991-08-19,10,1,1,0,0,Saudi Arabia
M-2022-40,P-06789,Sultan,Al-Ghannam,1994-05-06,2,0,0,1,0,Saudi Arabia
M-2022-40,P-45413,Ali,Al-Hassan,1997-03-04,15,0,1,0,0,Saudi Arabia
M-2022-40,P-85438,Mohammed,Al-Owais,1991-10-10,21,0,0,0,1,Saudi Arabia
M-2022-40,P-37308,Saleh,Al-Shehri,1993-11-01,11,1,0,0,0,Saudi Arabia
M-2022-40,P-93173,Hassan,Al-Tambakti,1999-02-09,17,0,0,1,0,Saudi Arabia
M-2022-40,P-84563,Hattan,Bahebri,1992-07-16,19,1,1,0,0,Saudi Arabia
M-2022-40,P-91268,Mohamed,Kanno,1994-09-22,23,0,1,0,0,Saudi Arabia
M-2022-40,P-20388,Abdullah,Madu,1993-07-15,3,0,0,1,0,Saudi Arabia
M-2022-40,P-06750,Riyadh,Sharahili,1993-04-28,26,0,1,0,0,Saudi Arabia
M-2022-41,P-55821,Sam,Adekugbe,1995-01-16,3,0,0,1,0,Canada
M-2022-41,P-46263,Milan,Borjan,1987-10-23,18,0,0,0,1,Canada
M-2022-41,P-96259,Tajon,Buchanan,1999-02-08,11,1,0,0,0,Canada
M-2022-41,P-48340,Jonathan,David,2000-01-14,20,1,0,0,0,Canada
M-2022-41,P-46358,Alphonso,Davies,2000-11-02,19,1,0,0,0,Canada
M-2022-41,P-35706,Junior,Hoilett,1990-06-05,10,0,1,0,0,Canada
M-2022-41,P-03472,Atiba,Hutchinson,1983-02-08,13,0,1,0,0,Canada
M-2022-41,P-12635,Alistair,Johnston,1998-10-08,2,0,0,1,0,Canada
M-2022-41,P-72399,Mark-Anthony,Kaye,1994-12-02,14,0,1,0,0,Canada
M-2022-41,P-85670,Ismaël,Koné,2002-06-16,15,0,1,0,0,Canada
M-2022-41,P-01925,Cyle,Larin,1995-04-17,17,1,0,0,0,Canada
M-2022-41,P-42390,Richie,Laryea,1995-01-07,22,0,0,1,0,Canada
M-2022-41,P-31806,Kamal,Miller,1997-05-16,4,0,0,1,0,Canada
M-2022-41,P-27541,Jonathan,Osorio,1992-06-12,21,0,1,0,0,Canada
M-2022-41,P-89710,Steven,Vitória,1987-01-11,5,0,0,1,0,Canada
M-2022-41,P-49915,David,Wotherspoon,1990-01-16,24,0,1,0,0,Canada
M-2022-41,P-48295,Zakaria,Aboukhlal,2000-02-18,14,0,1,0,0,Morocco
M-2022-41,P-47490,Nayef,Aguerd,1996-03-30,5,0,0,1,0,Morocco
M-2022-41,P-23330,Selim,Amallah,1996-11-15,15,0,1,0,0,Morocco
